path,主单元,槽位,基线指纹,文件类型,审查状态,入口/消费者,证据,发现ID或无发现理由
backend/modules/account/context.py,R03,D1,bf17ca1f9145ecdfcacfba4cff425e212cf1d4cf,py,已审(W2a),,,units/D1.md
backend/modules/account/contracts.py,R03,D1,988f80df101b0c4de1c8ab2d00a8e6dd61884300,py,已审(W2a),,,units/D1.md
backend/modules/account/email_sender.py,R03,D1,8fa945c77677f9039717e0e28d9925112ff98d24,py,已审(W2a),,,units/D1.md
backend/modules/account/facade.py,R03,D1,819e81320d57982c054efe09b2c6cfbb776d296a,py,已审(W2a),,,units/D1.md
backend/modules/account/legal.py,R03,D1,beb3824649ca5d638a7c6ae4ae136d91a27abce3,py,已审(W2a),,,units/D1.md
backend/modules/account/middleware.py,R03,D1,9e8a0dab17981b7e20d9aa52b2bd3121e6b8c8fa,py,已审(W2a),,,units/D1.md
backend/modules/account/models.py,R13,F4,c22e7905d22965c2706d3a4ca5ca60957b292dbc,py,已审(W1),,,units/F4.md
backend/modules/account/oidc.py,R03,D1,94a2544f81c7ddbdda8c9f2d61bcf7dae91ef5e6,py,已审(W2a),,,units/D1.md
backend/modules/account/schemas.py,R03,D1,4c485f6e5c066060fa5ccd2941a11e297ef93bbd,py,已审(W2a),,,units/D1.md
backend/modules/account/services.py,R03,D1,3e4e76e372c99ae3cf45b0d0f5f8d5fe9907e972,py,已审(W2a),,,units/D1.md
backend/modules/account/settings_api.py,R03,D1,a11e08650f3fa6ee5566b6e242b199aa71aa9ce4,py,已审(W2a),,,units/D1.md
backend/modules/account/settings_constants.py,R03,D1,7ecdec3de6774d2a86590627b8dbe0a3e494c675,py,已审(W2a),,,units/D1.md
backend/modules/account/settings_models.py,R03,D1,7866fc4ee9d4653dadc06a03d52d439973b67ead,py,已审(W2a),,,units/D1.md
backend/modules/account/settings_repositories.py,R03,D1,f5abe50128f83a594dc5f7f9a916142131238dc8,py,已审(W2a),,,units/D1.md
backend/modules/account/settings_schemas.py,R03,D1,c682196e18dcac12ee104887e2ee385ea063f917,py,已审(W2a),,,units/D1.md
backend/modules/account/settings_service.py,R03,D1,13f7f1cb8236112b44871139b3fdb8e1bc59f1b9,py,已审(W2a),,,units/D1.md
backend/modules/account/tests/__init__.py,R03,D1,8b137891791fe96927ad78e64b0aad7bded08bdc,py,已审(W2a),,,units/D1.md
backend/modules/account/tests/test_account_api.py,R03,D1,40f13307679776566273621077ac3b8a6c2f7112,py,已审(W2a),,,units/D1.md
backend/modules/account/tests/test_account_service.py,R03,D1,a1bc6a5c4b279bfc33ec402896e272d67fb9e4bc,py,已审(W2a),,,units/D1.md
backend/modules/account/tests/test_email_sender.py,R03,D1,1f842a7f9a89f8888f3501df6f1a4ddc2fb7208a,py,已审(W2a),,,units/D1.md
backend/modules/account/tests/test_facade.py,R03,D1,dc78c9e863b83f05b2bc342de9f003f01ec0141e,py,已审(W2a),,,units/D1.md
backend/modules/account/tests/test_oidc.py,R03,D1,0dd2088383217455279c4f479fdb027c5ce2d4bf,py,已审(W2a),,,units/D1.md
backend/modules/account/tests/test_project_isolation.py,R03,D1,9865d28552642dc6ccec68953dbf3c3f5e29ed86,py,已审(W2a),,,units/D1.md
backend/modules/assistant/README.md,R09,D7,22fe841adba25dce78733547277de912354a86e4,md,已审(W2a),,,units/D7.md
backend/modules/assistant/__init__.py,R09,D7,eca83a15c16e80f31907b1f74f0462ec48f7c99a,py,已审(W2a),,,units/D7.md
backend/modules/assistant/api.py,R09,D7,5817fda3dc9e074e1f2d685319a83d22fd22a173,py,已审(W2a),,,units/D7.md
backend/modules/assistant/contracts.py,R09,D7,01d63165ad96dc5ffaa17792723ff02c6290dea4,py,已审(W2a),,,units/D7.md
backend/modules/assistant/evidence_tools.py,R09,D7,fc2c8fc9d880a025c87109637da54acadd53d33c,py,已审(W2a),,,units/D7.md
backend/modules/assistant/facade.py,R09,D7,fdd700e1e0762ff3518858c64af0e0e4864bcb64,py,已审(W2a),,,units/D7.md
backend/modules/assistant/models.py,R13,F4,06e9fd2a8a577afb27be16123a81359dbcb693f6,py,已审(W1),,,units/F4.md
backend/modules/assistant/operation_scope.py,R09,D7,d2c1751e3117e2c956f03821d6a6b5fc15175088,py,已审(W2a),,,units/D7.md
backend/modules/assistant/operations.py,R09,D7,fdb30b199900bf37a3c58a76fa74054aed9a1321,py,已审(W2a),,,units/D7.md
backend/modules/assistant/proactive.py,R09,D7,1394841b1a559b157952fadfd825ef419a7596a1,py,已审(W2a),,,units/D7.md
backend/modules/assistant/runtime_v1.json,R09,D7,f5fd2146f42d9d41a438f93a1c62dbb14512fa20,json,已审(W2a),,,units/D7.md
backend/modules/assistant/schemas.py,R09,D7,8d317f4735a06540ce04489562e295d8228860f8,py,已审(W2a),,,units/D7.md
backend/modules/assistant/service.py,R09,D7,fae9789f71dc1d9fe5fc13b6b4dbb834cafb1fad,py,已审(W2a),,,units/D7.md
backend/modules/assistant/session_contracts.py,R09,D7,119323475de02dd7a7fa5833d459e3b2aabcc839,py,已审(W2a),,,units/D7.md
backend/modules/assistant/session_models.py,R09,D7,259d59f3e2abfecfeaf7cb82f594f27b28b9e9b4,py,已审(W2a),,,units/D7.md
backend/modules/assistant/sessions.py,R09,D7,e917f0d14479a36fbf9528a82be9e81ca40593ac,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tasks.py,R09,D7,e38b9ad836cef27ed456b80dcddffca37eebc4f8,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/__init__.py,R09,D7,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/test_assistant.py,R09,D7,a6c91197ef6faf0954d911563e5cdb646060e3bd,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/test_candidate_context.py,R09,D7,537c5cd478a16f31354fbf3ec3b5e1c996e076f5,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/test_change_sources.py,R09,D7,33e10c94f18afab09374df6911a7dae639386a99,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/test_domain_operations.py,R09,D7,be42c4170027e208c1e87cdcbe9e1f9ad7686919,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/test_evidence_scope.py,R09,D7,0a154a9289e8e40599b83587e538b586ebfd0df2,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/test_output_validation.py,R09,D7,3693f377d280246271b4b91b280f7acc96cdd54e,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/test_proactive.py,R09,D7,82bb1654b0f7b7a502fabfdb4efb6eb8f196594a,py,已审(W2a),,,units/D7.md
backend/modules/assistant/tests/test_web_tools.py,R09,D7,dc4605839fef482a54deba920a476e434d2cdcf0,py,已审(W2a),,,units/D7.md
backend/modules/evidence/README.md,R08,D6a,00faecbbe66079378090e238e6df683fc7c12533,md,已审(W2c),,,units/D6a.md
backend/modules/evidence/__init__.py,R08,D6a,a10a785206174fe962ac1fdafa1cd014152e2468,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/api.py,R08,D6a,7b13d884d34a18e482dfe82b7f6cbb1f467c9461,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/compilation/README.md,R08,D6b,bccfd883ce3f58cc7c872165281ecfd19d129833,md,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/__init__.py,R08,D6b,5ea6caac1822d69c9a05d761df3841eb43382eb2,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/api.py,R08,D6b,71af3b4cdf6867b0cef16f57c43d742ca8b10ded,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/contracts.py,R08,D6b,69aae2240508aac46573fe14f5db742c84409697,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/evidence_repository.py,R08,D6b,edd101ba8f9ec1f5b0100bd0c1b378cfe683719b,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/facade.py,R08,D6b,734c540498b7f306aaa3e5a00ca885d5d2119213,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/focused_contracts.py,R08,D6b,b5b0fd0f3e4797b0bea6956a026a2af5c0c8367f,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/focused_tasks.py,R08,D6b,5b6e98f0c3c410c3c0e330941120f372943e0a0b,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/markdown_renderer.py,R08,D6b,13a6132f03b2767c1a4ee4a47d113a197077134d,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/models.py,R13,F4,ef59e5c5ecabe30cf4cdc0aac0943ebd310c8659,py,已审(W1),,,units/F4.md
backend/modules/evidence/compilation/novel_evidence.py,R08,D6b,448b19dbc28d04014d25f1824a2095b4ae35f36b,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/repositories.py,R13,F4,e64e14af72b26503896f558e0122838af3d3d669,py,已审(W1),,,units/F4.md
backend/modules/evidence/compilation/schemas.py,R08,D6b,369c293f4d669e00303bc378451beefb863a1d0b,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/__init__.py,R08,D6b,6114aa73ae93fd48c5208f50c333c92fa6b55ffe,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/activation_profile_service.py,R08,D6b,8d47ff08fca835545cfbd1c5725d9e79457c4029,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/author_question_evidence.py,R08,D6b,b0a50bd13db310dbbbc18139d8ae7bf0d6591784,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/compiled_context.py,R08,D6b,d15d8f9f57e7171dd9c2d3186213602c9a717e08,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/confirmation_service.py,R08,D6b,d65549fc64d8b187d1b162975ed9467ccbee75c2,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/confirmed_ai_action.py,R08,D6b,e506a6f507b34b0dd44ffdbf88f5b8d723b7a392,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/constraint_engine.py,R08,D6b,456e8a27f5e8675ad1d234c771b3404550d97baa,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/context_compiler.py,R08,D6b,d74a284a41e4f58c0b639da2b37b8ae3399a36db,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/evidence_health_service.py,R08,D6b,4886eac84932abf43fa873d4ec4b97ad8d8d6c6b,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/focused_evidence.py,R08,D6b,a6f2f8ccdf0c5d8cadcc46b710cbcf41970e9da8,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/generation_background.py,R08,D6b,71985b0866c7d3eae557beb29c48c113d6df33e5,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/hidden_guard.py,R08,D6b,347a6e2655dc7373d17c06f64fe478b588436d2d,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/import_activation.py,R08,D6b,e495fb5c6234bc65d294485dd92479e9bdb3ab30,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/interaction_story_context.py,R08,D6b,19ec9a19e144af815f3cf09e7f5968ce5114a959,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/__init__.py,R08,D6b,88f540729a2f00cb114a7be3fc02f51b2284fca9,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/characters_loader.py,R08,D6b,9e90c7d0b41e33477d80760f963add53779aa469,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/events_loader.py,R08,D6b,8225e610a41eb6b861d2862844c98fcd5fa3b187,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/memory_records_loader.py,R08,D6b,4028121a800c27d09c04d9f42ae5cbaf23f69e9a,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/outline_analysis_loader.py,R08,D6b,bc99c5e356ebf1044682404ae414ba178c6df50f,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/outline_arc_loader.py,R08,D6b,9528b8908be1867ea5d956b192256d22fdfe8194,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/plot_threads_loader.py,R08,D6b,a8e1d50216097e4cb3b4e7d9b22d7524f480c28b,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/project_loader.py,R08,D6b,ea5269b1c82c23e8d52757783e7867c667ac2a02,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/rag_chunks_loader.py,R08,D6b,311219efe9fb1b53a1ab78d85158243d4bd12b64,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/scene_loader.py,R08,D6b,73dc678aca2d903d69f9a9e8270db525de34f4a3,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/world_bible_loader.py,R08,D6b,67455769b913f144eb66384afc3e9ad0b640d6d4,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/loaders/world_entities_loader.py,R08,D6b,d080b91917f77769b9fb1c6e4fa17fab67b344da,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/planned_retrieval_service.py,R08,D6b,858fe84a365b46c811f1cb385d1671c128037dc0,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/protocol.py,R08,D6b,d8bddbc17ad5bcea5cfd776175b2dab92543b004,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/retrieval_query_planner.py,R08,D6b,a61b8ca04078bcf019199e37f2a59d0a68d1dbee,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/retrieval_trace_service.py,R08,D6b,7d871bd3905d9e023bafb574baa9f21b3acf412d,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/review_projection.py,R08,D6b,9c9ed18f6c6dcfd73f4e5ca4408c02273f0da06f,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/review_resolution_sources.py,R08,D6b,44acf3f9c68be6948667475dcf244ddada7b02f3,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/scene_lens.py,R08,D6b,761f0b9efb1341bf3aab239c5cbdd52e6f3a37d1,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/selection_proposal.py,R08,D6b,141ff6478af5a210fc2b54b83ac6373e95438857,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/services/snapshot_service.py,R08,D6b,1abf62fde6ce2fd45b6249d211a3920e166eae99,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/__init__.py,R08,D6b,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/conftest.py,R08,D6b,2299092c39f6dc82e003a59fcb2658fab313ce71,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_activation_profile_api.py,R08,D6b,5a5aa3ba3256ad34d645ed52786fd47ae677d67a,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_activation_profiles.py,R08,D6b,96f637dfc51066ae15f32b3197b178d2cd370aa9,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_author_question_evidence.py,R08,D6b,183aa6e4403041a29673c481546395cfebd58bc5,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_context.py,R08,D6b,1bef2fef23f739e56c29d5c95ee6e6f652266979,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_context_compiler.py,R08,D6b,e3dd67c6f14fac5e4edf4c44f64432589d4cd386,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_context_selection.py,R08,D6b,748751a7f5224a0d9987a3b6eb72e7a3069b7680,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_focused_boundaries.py,R08,D6b,4fbb147cce6a20cc8c289c8d39265beca84887bf,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_focused_evidence.py,R08,D6b,9e1418d9bf61e0389bd093e32bbbf64196c5ff86,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_generation_background_service.py,R08,D6b,d6e8927e02c61968f20b6857b4c97dd886f4c365,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_generation_snapshot_transactions.py,R08,D6b,c79315e760d99b80cd26c663a4c4a40ce79f98ab,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_guimi_confirmation.py,R08,D6b,ea41c76b2d33f41e48906ee2f99b636ce7887da2,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_import_activation.py,R08,D6b,8105dbc14ed4a78982cea09063d06a4dfdb66b64,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_interaction_story_context.py,R08,D6b,b433cf34e51d3e97effa15e0bde5f9d8f5d0e5a9,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_novel_evidence.py,R08,D6b,3fa496fc3fa365319c4decbf88447543391cf391,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_project_gate.py,R08,D6b,689d684725e4ac094d0bff53c240d1c8a8b3ca53,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_rag_chunks_loader_trace_lock.py,R08,D6b,24901971e4bc7f1c39eab931d37b7afe154b58f7,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_retrieval_health.py,R08,D6b,4202adba685efe2eaf75a14802c01906c11f535a,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_retrieval_query_planner.py,R08,D6b,47d0eee9caae50e3661803f2d58a746846bf3aa7,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_scene_lens.py,R08,D6b,e791312df888f223ea506ab4df417d09b17b935d,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_selection_proposal.py,R08,D6b,9eb81ef56f96712338c4a8660c6a7717181b20ad,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_selection_reference_schema.py,R08,D6b,17e404a0cfe2f576cca2e637c83c004541a5b950,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/compilation/tests/test_snapshot_task_reconciliation.py,R08,D6b,816d19e154c598c372c0afc4d7d3ae60ea413d86,py,已审(W2c),,,units/D6b.md
backend/modules/evidence/contracts.py,R08,D6a,33401f4990c52bfbf7dc67a4c8e83331b851d57c,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/facade.py,R08,D6a,da90d8b914c26af813f6feb3b91f0be16435f28b,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/README.md,R08,D6a,99c910b7dc1825969c083e658b820af1953de2c4,md,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/__init__.py,R08,D6a,28e105145e434ea58446ced7e771987644aa787e,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/api.py,R08,D6a,2d7efe49bd73baf2fc9042fddddee746457e608a,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/chunk_annotation.py,R08,D6a,4ec77b10b0f35631b3330c01c3b404e28a492b15,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/chunking.py,R08,D6a,dc5c5ce75a7038de92202d7de5340cfc2b6e7616,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/circuit_breaker.py,R08,D6a,6db316b2e233c5fbca61cff16f596f99cb89d4a4,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/contracts.py,R08,D6a,c6b542f8ed47434f0cfd4c90becc34676c47124f,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/embedding_writer.py,R08,D6a,d45848a72a770c91f306a85b8f9c3467aeee3d99,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/entity_activity.py,R08,D6a,6f89a1b11c7eab7565b4ad1563338709ac6d30d5,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/facade.py,R08,D6a,37656926077b7432ec353cdafc1055b6c6e6517b,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/index_state.py,R08,D6a,1e4835b5ebc0af1f98da10e414e6fcae93961ed0,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/indexing.py,R08,D6a,c675f88f2d1d4beeef0cd48616b77353d3a61230,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/mappers.py,R08,D6a,2924806f852aeda89250443f4f21da1b1de8d9b4,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/metrics.py,R08,D6a,8bbd1e9af54242a278ff60d6d06c0775f955f18e,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/models.py,R13,F4,e09ac471abbcacf456c2598d52efbebf155958b6,py,已审(W1),,,units/F4.md
backend/modules/evidence/indexing/query_expansion.py,R08,D6a,da7e705914db6e56fcb2c4f232a0a37b8165ce13,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/repositories.py,R13,F4,146806107b61e25a98346cdc1f3d7213cf4ab58c,py,已审(W1),,,units/F4.md
backend/modules/evidence/indexing/reranker.py,R08,D6a,5b20f31644013c0da2fcce21989ee5798e3d1dc5,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/retrieval.py,R08,D6a,e24f75c98c2c3fb5dfc5972815d861f11a18b446,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/scene_mapping_coverage.py,R08,D6a,3cc177b8644ebba7e2bf75a6a12d9d0b7a00e48a,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/schemas.py,R08,D6a,32dfa826045b65651eb26d9b4bb1ebcfe177ebc2,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/scoring.py,R08,D6a,fc09200197f6b814e8601d5a9e44d49420b9d206,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/source_collection.py,R08,D6a,532eb556c775ee8c48e2ddc035fc19c4fb115765,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tasks.py,R08,D6a,9cc612e13e5ae481c87aa1a97fb0eb110c47c48d,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/__init__.py,R08,D6a,58de8b5419f88d4d2674fd8a6674cdaaf38bf4c2,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/conftest.py,R08,D6a,76f9921e542bf7eb66fd9af3a1a5fd992c013c0a,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/test_api.py,R08,D6a,a25bfaaa08a13ebf783daa2c03bf4e37ae6a43dc,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/test_chunking.py,R08,D6a,510cdb1ff142fb57b15b2fcc0cb92fdd3df86ed4,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/test_chunking_params.py,R08,D6a,ce7722215bf61e7d85a5f343c19c12b1396bac9d,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/test_entity_activity.py,R08,D6a,60f3b1bb6c59ba2cdf53968dbfe6ccb40eee4065,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/test_indexing.py,R08,D6a,f939eee8177448b01f8bfe6c3fb723d56cdf9a7a,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/test_indexing_retry.py,R08,D6a,e47c58a2ce6318c2227bed453448db6c6b5af7a1,py,已审(W2c),,,units/D6a.md
backend/modules/evidence/indexing/tests/test_query_expansion.py,R08,D6a,5a1df0729e9eaf30dadb44c6f66a69f3f4a51458,py,已审(W2c),,,units/D6a.md
